,file,index,rt,pacmanPos,pacman_dir,level_0_y,first_pos,next_eat_rwd_fill,dis
2075,20-5-Omega-16-Jul-2019-1.csv,13.0,25.0,"(13, 33)",down,6165584,"(13, 30)",,
2076,20-2-Omega-29-Aug-2019-1.csv,13.0,35.0,"(13, 33)",down,6360945,"(13, 30)","(4, 30)",16.0
2077,21-4-Omega-12-Aug-2019-1.csv,16.0,46.0,"(13, 33)",down,6540299,"(13, 30)","(16, 32)",4.0
2078,22-6-Omega-05-Sep-2019-1.csv,15.0,19.0,"(13, 33)",down,6969452,"(13, 30)","(23, 30)",19.0
2079,22-5-Omega-15-Jun-2019-1.csv,17.0,11.0,"(13, 33)",down,7068462,"(13, 30)","(24, 30)",20.0
2080,22-2-Omega-24-Jun-2019-1.csv,49.0,-7.0,"(13, 33)",down,7209213,"(13, 30)","(16, 31)",5.0
2081,23-2-Omega-25-Jul-2019-1.csv,12.0,45.0,"(13, 33)",down,7715535,"(13, 30)","(3, 30)",15.0
2082,24-6-Omega-14-Aug-2019-1.csv,13.0,42.0,"(13, 33)",down,7992490,"(13, 30)","(3, 30)",15.0
2083,24-3-Omega-17-Jul-2019-1.csv,49.0,16.0,"(13, 33)",down,8062844,"(13, 30)","(24, 30)",20.0
2084,24-4-Omega-19-Jun-2019-3.csv,33.0,38.0,"(13, 33)",down,8091654,"(13, 30)","(18, 30)",8.0
2085,24-3-Omega-29-Aug-2019-1.csv,13.0,-7.0,"(13, 33)",down,8224823,"(13, 30)","(26, 30)",18.0
2086,25-4-Omega-05-Sep-2019-1.csv,17.0,29.0,"(13, 33)",down,8365557,"(13, 30)","(16, 31)",5.0
2087,25-3-Omega-28-Aug-2019-1.csv,24.0,-23.0,"(13, 33)",down,8664335,"(13, 30)","(24, 33)",11.0
2088,26-3-Omega-05-Aug-2019-1.csv,16.0,17.0,"(13, 33)",down,8789339,"(13, 30)","(3, 30)",15.0
2089,26-2-Omega-06-Jun-2019-1.csv,30.0,-1.0,"(13, 33)",down,8816081,"(13, 30)","(26, 30)",18.0
2090,26-2-Omega-19-Aug-2019-1.csv,17.0,47.0,"(13, 33)",down,8934508,"(13, 30)","(2, 30)",14.0
2091,26-2-Omega-28-May-2019-1.csv,15.0,-13.0,"(13, 33)",down,9054284,"(13, 30)","(27, 29)",18.0
2092,27-5-Omega-05-Sep-2019-1.csv,13.0,14.0,"(13, 33)",down,9180686,"(13, 30)","(24, 30)",20.0
2093,27-5-Omega-16-Aug-2019-1.csv,39.0,22.0,"(13, 33)",down,9282241,"(13, 30)","(16, 32)",4.0
2094,28-5-Omega-28-May-2019-1.csv,15.0,28.0,"(13, 33)",down,9782013,"(13, 30)","(9, 33)",4.0
2095,28-4-Omega-31-Jul-2019-1.csv,16.0,39.0,"(13, 33)",down,9824068,"(13, 30)","(16, 30)",6.0
2096,29-2-Omega-28-Aug-2019-1.csv,14.0,-11.0,"(13, 33)",down,10145103,"(13, 30)","(22, 27)",15.0
2097,3-2-Omega-19-Aug-2019-1.csv,13.0,19.0,"(13, 33)",down,10490803,"(13, 30)","(4, 30)",16.0
2098,3-3-Omega-19-Aug-2019-1.csv,184.0,40.0,"(13, 33)",down,10495966,"(13, 30)","(16, 31)",5.0
2099,31-4-Omega-05-Sep-2019-1.csv,39.0,-3.0,"(13, 33)",down,11142206,"(2, 33)","(24, 30)",20.0
2100,32-3-Omega-09-Jul-2019-1.csv,14.0,-10.0,"(13, 33)",down,11458883,"(13, 30)","(23, 33)",10.0
2101,33-2-Omega-25-Jul-2019-1.csv,48.0,13.0,"(13, 33)",down,11844788,"(2, 33)","(18, 30)",8.0
2102,34-8-Omega-25-Jun-2019-1.csv,26.0,-18.0,"(13, 33)",down,12106704,"(13, 30)","(22, 33)",9.0
2103,35-2-Omega-28-Aug-2019-1.csv,44.0,21.0,"(13, 33)",down,12343969,"(13, 30)","(16, 31)",5.0
2104,4-2-Omega-13-Aug-2019-1.csv,13.0,32.0,"(13, 33)",down,13164608,"(13, 30)","(17, 30)",7.0
2105,4-2-Omega-16-Aug-2019-1.csv,37.0,-4.0,"(13, 33)",down,13221314,"(2, 33)","(17, 33)",4.0
2106,4-2-Omega-16-Jul-2019-1.csv,31.0,-15.0,"(13, 33)",down,13236424,"(13, 30)","(25, 30)",19.0
2107,4-4-Omega-16-Jun-2019-1.csv,14.0,23.0,"(13, 33)",down,13245957,"(13, 30)","(9, 33)",4.0
2108,4-4-Omega-17-Jul-2019-1.csv,17.0,-9.0,"(13, 33)",down,13255519,"(13, 30)","(17, 30)",7.0
2109,4-3-Omega-27-Jun-2019-1.csv,24.0,-18.0,"(13, 33)",down,13426189,"(13, 30)","(21, 24)",19.0
2110,40-2-Omega-20-Aug-2019-1.csv,147.0,-17.0,"(13, 33)",down,13562758,"(13, 30)","(26, 30)",18.0
2111,43-5-Omega-26-Aug-2019-1.csv,15.0,11.0,"(13, 33)",down,13860792,"(13, 30)","(9, 33)",4.0
2112,5-4-Omega-01-Jun-2019-1.csv,20.0,-8.0,"(13, 33)",down,14153945,"(13, 30)","(25, 30)",19.0
2113,5-5-Omega-06-Aug-2019-1.csv,15.0,11.0,"(13, 33)",down,14268574,"(13, 30)","(17, 30)",7.0
2114,5-3-Omega-18-Jul-2019-2.csv,44.0,28.0,"(13, 33)",down,14434122,"(13, 30)","(17, 30)",7.0
2115,5-3-Omega-25-Jul-2019-1.csv,13.0,39.0,"(13, 33)",down,14541674,"(13, 30)",,
2116,54-2-Omega-04-Jun-2019-1.csv,17.0,-26.0,"(13, 33)",down,14732623,"(13, 30)","(20, 33)",7.0
2117,6-3-Omega-02-Jun-2019-2.csv,30.0,33.0,"(13, 33)",down,14842455,"(13, 30)","(16, 31)",5.0
2118,7-1-Omega-02-Sep-2019-2.csv,231.0,-18.0,"(13, 33)",down,15377093,"(13, 30)","(19, 30)",9.0
2119,8-7-Omega-10-Jun-2019-1.csv,14.0,36.0,"(13, 33)",down,15999756,"(13, 30)","(24, 12)",32.0
2120,9-5-Omega-02-Jul-2019-1.csv,25.0,15.0,"(13, 33)",down,16389420,"(13, 30)","(27, 29)",18.0
2121,9-2-Omega-16-Jun-2019-1.csv,38.0,-6.0,"(13, 33)",down,16631937,"(2, 33)","(16, 31)",5.0
2122,1-3-Omega-01-Jun-2019-1.csv,8.0,64.0,"(22, 27)",right,6827,"(16, 27)","(19, 10)",22.0
2123,1-4-Omega-03-Jun-2019-1.csv,9.0,32.0,"(22, 27)",right,47953,"(16, 27)","(25, 5)",25.0
2124,1-6-Omega-03-Sep-2019-1.csv,9.0,61.0,"(22, 27)",right,60471,"(16, 27)","(22, 11)",16.0
2125,1-8-Omega-04-Jul-2019-1.csv,7.0,132.0,"(22, 27)",right,71417,"(16, 27)","(20, 9)",20.0
2126,1-6-Omega-05-Aug-2019-1.csv,8.0,83.0,"(22, 27)",right,90033,"(16, 27)","(19, 10)",22.0
2127,1-7-Omega-05-Aug-2019-1.csv,8.0,-11.0,"(22, 27)",right,91717,"(19, 27)",,
2128,1-8-Omega-09-Jul-2019-1.csv,7.0,55.0,"(22, 27)",right,140236,"(16, 27)",,
2129,1-4-Omega-11-Jun-2019-1.csv,8.0,89.0,"(22, 27)",right,156840,"(16, 27)","(27, 12)",20.0
2130,1-5-Omega-11-Jun-2019-1.csv,8.0,108.0,"(22, 27)",right,158226,"(16, 27)","(20, 9)",20.0
2131,1-4-Omega-13-Jun-2019-1.csv,8.0,-30.0,"(22, 27)",right,189954,"(16, 27)","(22, 11)",16.0
2132,1-3-Omega-14-Aug-2019-1.csv,9.0,-9.0,"(22, 27)",right,202276,"(19, 27)","(24, 30)",5.0
2133,1-4-Omega-15-Jul-2019-1.csv,8.0,-29.0,"(22, 27)",right,218717,"(16, 27)","(27, 24)",8.0
2134,1-5-Omega-15-Jul-2019-1.csv,8.0,137.0,"(22, 27)",right,219359,"(16, 27)","(22, 11)",16.0
2135,1-4-Omega-16-Aug-2019-1.csv,7.0,137.0,"(22, 27)",right,229151,"(16, 27)","(23, 9)",19.0
2136,1-6-Omega-16-Jul-2019-1.csv,8.0,19.0,"(22, 27)",right,238963,"(16, 27)","(22, 11)",16.0
2137,1-7-Omega-16-Jul-2019-1.csv,8.0,73.0,"(22, 27)",right,240007,"(16, 27)","(16, 8)",25.0
2138,1-6-Omega-17-Jul-2019-1.csv,7.0,65.0,"(22, 27)",right,263348,"(16, 27)",,
2139,1-4-Omega-17-Jun-2019-1.csv,7.0,58.0,"(22, 27)",right,271265,"(16, 27)","(24, 12)",17.0
2140,1-2-Omega-18-Jul-2019-2.csv,7.0,58.0,"(22, 27)",right,283725,"(16, 27)","(24, 5)",24.0
2141,1-6-Omega-19-Jul-2019-1.csv,7.0,63.0,"(22, 27)",right,304154,"(19, 27)","(23, 30)",4.0
2142,1-1-Omega-25-Jul-2019-1.csv,137.0,15.0,"(22, 27)",right,374133,"(19, 27)","(23, 30)",4.0
2143,1-6-Omega-25-Jul-2019-1.csv,10.0,85.0,"(22, 27)",right,379811,"(16, 27)","(24, 9)",20.0
2144,1-4-Omega-25-Jun-2019-1.csv,7.0,-30.0,"(22, 27)",right,392299,"(16, 27)","(26, 12)",19.0
2145,1-5-Omega-25-Jun-2019-1.csv,9.0,61.0,"(22, 27)",right,393373,"(16, 27)","(21, 9)",19.0
2146,1-6-Omega-25-Jun-2019-1.csv,8.0,-15.0,"(22, 27)",right,394417,"(16, 27)",,
2147,1-5-Omega-26-Jul-2019-1.csv,8.0,46.0,"(22, 27)",right,411044,"(16, 27)","(22, 7)",20.0
2148,1-3-Omega-28-May-2019-1.csv,8.0,118.0,"(22, 27)",right,442604,"(16, 27)","(22, 22)",5.0
2149,1-4-Omega-28-May-2019-1.csv,8.0,-18.0,"(22, 27)",right,443843,"(19, 27)",,
2150,1-3-Omega-29-Aug-2019-1.csv,35.0,-26.0,"(22, 27)",right,453349,"(19, 27)","(27, 28)",10.0
2151,1-4-Omega-29-Jul-2019-1.csv,9.0,103.0,"(22, 27)",right,463406,"(16, 27)","(21, 9)",19.0
2152,1-4-Omega-30-Jun-2019-1.csv,8.0,85.0,"(22, 27)",right,487683,"(16, 27)",,
2153,10-3-Omega-01-Aug-2019-2.csv,9.0,-23.0,"(22, 27)",right,506672,"(16, 27)","(22, 7)",20.0
2154,10-5-Omega-03-Sep-2019-1.csv,8.0,86.0,"(22, 27)",right,575685,"(16, 27)","(22, 11)",16.0
2155,10-4-Omega-04-Jul-2019-1.csv,95.0,-41.0,"(22, 27)",right,586435,"(19, 27)","(27, 29)",9.0
2156,10-4-Omega-10-Jun-2019-1.csv,8.0,130.0,"(22, 27)",right,657481,"(16, 27)","(21, 24)",4.0
2157,10-4-Omega-11-Jun-2019-1.csv,35.0,-43.0,"(22, 27)",right,669146,"(19, 27)","(22, 19)",8.0
2158,10-6-Omega-13-Aug-2019-1.csv,8.0,-6.0,"(22, 27)",right,697671,"(19, 27)","(24, 30)",5.0
2159,10-5-Omega-14-Aug-2019-1.csv,9.0,99.0,"(22, 27)",right,717313,"(16, 27)","(21, 9)",19.0
2160,10-1-Omega-15-Jul-2019-1.csv,209.0,6.0,"(22, 27)",right,734242,"(19, 27)","(23, 30)",4.0
2161,10-3-Omega-15-Jun-2019-1.csv,8.0,-10.0,"(22, 27)",right,749120,"(19, 27)",,
2162,10-3-Omega-18-Jul-2019-2.csv,9.0,-27.0,"(22, 27)",right,801526,"(16, 27)","(25, 24)",6.0
2163,10-6-Omega-18-Jul-2019-2.csv,9.0,-33.0,"(22, 27)",right,808582,"(16, 27)","(21, 9)",19.0
2164,10-6-Omega-21-Aug-2019-1.csv,8.0,-28.0,"(22, 27)",right,850761,"(16, 27)",,
2165,10-2-Omega-22-Jul-2019-1.csv,22.0,88.0,"(22, 27)",right,876647,"(16, 27)","(22, 10)",17.0
2166,10-1-Omega-25-Jul-2019-1.csv,9.0,100.0,"(22, 27)",right,897198,"(16, 27)","(22, 21)",6.0
2167,10-4-Omega-25-Jun-2019-1.csv,8.0,-69.0,"(22, 27)",right,915174,"(16, 27)","(25, 12)",18.0
2168,10-2-Omega-28-Aug-2019-1.csv,76.0,6.0,"(22, 27)",right,955865,"(19, 27)","(23, 12)",16.0
2169,10-6-Omega-29-Aug-2019-1.csv,8.0,42.0,"(22, 27)",right,981018,"(16, 27)","(23, 12)",16.0
2170,10-3-Omega-30-Aug-2019-1.csv,7.0,104.0,"(22, 27)",right,998904,"(16, 27)","(22, 19)",8.0
2171,10-5-Omega-31-Jul-2019-1.csv,9.0,63.0,"(22, 27)",right,1021453,"(16, 27)","(22, 6)",21.0
2172,11-4-Omega-01-Jun-2019-1.csv,15.0,16.0,"(22, 27)",right,1037645,"(19, 27)","(23, 18)",10.0
2173,11-6-Omega-01-Jun-2019-1.csv,10.0,-30.0,"(22, 27)",right,1039331,"(16, 27)","(23, 12)",16.0
2174,11-7-Omega-01-Jun-2019-1.csv,9.0,112.0,"(22, 27)",right,1040639,"(16, 27)","(24, 9)",20.0
2175,11-5-Omega-02-Jul-2019-1.csv,7.0,86.0,"(22, 27)",right,1062306,"(16, 27)",,
2176,11-2-Omega-02-Jun-2019-2.csv,8.0,7.0,"(22, 27)",right,1068862,"(16, 27)","(23, 24)",4.0
2177,11-3-Omega-02-Jun-2019-2.csv,8.0,75.0,"(22, 27)",right,1069482,"(16, 27)","(23, 12)",16.0
2178,11-4-Omega-02-Jun-2019-2.csv,8.0,45.0,"(22, 27)",right,1070508,"(16, 27)",,
2179,11-4-Omega-02-Sep-2019-2.csv,8.0,70.0,"(22, 27)",right,1080676,"(16, 27)","(24, 9)",20.0
2180,11-5-Omega-03-Jun-2019-1.csv,7.0,25.0,"(22, 27)",right,1088854,"(16, 27)","(26, 12)",19.0
2181,11-7-Omega-03-Sep-2019-1.csv,8.0,90.0,"(22, 27)",right,1099306,"(16, 27)",,
2182,11-4-Omega-04-Jun-2019-1.csv,9.0,-33.0,"(22, 27)",right,1114259,"(16, 27)","(22, 17)",10.0
2183,11-4-Omega-05-Aug-2019-1.csv,8.0,-24.0,"(22, 27)",right,1125166,"(19, 27)",,
2184,11-2-Omega-05-Jul-2019-1.csv,9.0,-5.0,"(22, 27)",right,1129549,"(16, 27)","(22, 23)",4.0
2185,11-3-Omega-05-Jul-2019-1.csv,25.0,37.0,"(22, 27)",right,1132471,"(19, 27)","(23, 24)",4.0
2186,11-3-Omega-05-Sep-2019-1.csv,8.0,54.0,"(22, 27)",right,1140498,"(16, 27)","(22, 19)",8.0
2187,11-3-Omega-09-Jul-2019-1.csv,8.0,33.0,"(22, 27)",right,1169180,"(16, 27)","(25, 9)",21.0
2188,11-3-Omega-10-Jun-2019-1.csv,9.0,67.0,"(22, 27)",right,1179147,"(16, 27)","(22, 20)",7.0
2189,11-5-Omega-12-Aug-2019-1.csv,8.0,109.0,"(22, 27)",right,1201799,"(16, 27)","(23, 12)",16.0
2190,11-5-Omega-13-Aug-2019-1.csv,9.0,-16.0,"(22, 27)",right,1214844,"(19, 27)","(24, 30)",5.0
2191,11-3-Omega-14-Aug-2019-1.csv,8.0,-52.0,"(22, 27)",right,1234227,"(16, 27)","(27, 25)",9.0
2192,11-6-Omega-15-Jul-2019-1.csv,8.0,21.0,"(22, 27)",right,1256107,"(16, 27)","(23, 5)",23.0
2193,11-4-Omega-16-Aug-2019-1.csv,8.0,-16.0,"(22, 27)",right,1277630,"(19, 27)",,
2194,11-7-Omega-16-Jun-2019-1.csv,9.0,-44.0,"(22, 27)",right,1298983,"(19, 27)","(24, 12)",17.0
2195,11-5-Omega-18-Jul-2019-2.csv,8.0,-16.0,"(22, 27)",right,1331107,"(16, 27)","(23, 5)",23.0
2196,11-4-Omega-19-Jun-2019-3.csv,8.0,-38.0,"(22, 27)",right,1350330,"(16, 27)","(27, 25)",9.0
2197,11-5-Omega-19-Jun-2019-3.csv,8.0,100.0,"(22, 27)",right,1351006,"(16, 27)","(23, 12)",16.0
2198,11-4-Omega-21-Aug-2019-1.csv,8.0,58.0,"(22, 27)",right,1371597,"(16, 27)",,
2199,11-6-Omega-21-Jun-2019-1.csv,9.0,99.0,"(22, 27)",right,1380165,"(16, 27)","(20, 9)",20.0
2200,11-7-Omega-21-Jun-2019-1.csv,9.0,87.0,"(22, 27)",right,1381484,"(16, 27)","(26, 24)",7.0
2201,11-3-Omega-22-Aug-2019-1.csv,55.0,33.0,"(22, 27)",right,1393440,"(19, 27)","(23, 12)",16.0
2202,11-5-Omega-23-Jul-2019-3.csv,9.0,63.0,"(22, 27)",right,1412259,"(16, 27)","(22, 23)",4.0
2203,11-6-Omega-25-Jul-2019-1.csv,7.0,-22.0,"(22, 27)",right,1433637,"(16, 27)","(27, 25)",9.0
2204,11-3-Omega-26-Aug-2019-1.csv,8.0,62.0,"(22, 27)",right,1454243,"(16, 27)",,
2205,11-1-Omega-28-May-2019-1.csv,151.0,63.0,"(22, 27)",right,1486574,"(19, 27)","(25, 30)",6.0
2206,11-2-Omega-28-May-2019-1.csv,9.0,18.0,"(22, 27)",right,1489539,"(16, 27)","(20, 5)",24.0
2207,11-5-Omega-30-Aug-2019-1.csv,8.0,12.0,"(22, 27)",right,1519444,"(16, 27)","(23, 9)",19.0
2208,11-6-Omega-30-Aug-2019-1.csv,9.0,66.0,"(22, 27)",right,1520744,"(16, 27)","(24, 12)",17.0
2209,11-5-Omega-31-Jul-2019-1.csv,9.0,-4.0,"(22, 27)",right,1540137,"(16, 27)","(24, 9)",20.0
2210,12-2-Omega-01-Aug-2019-2.csv,9.0,58.0,"(22, 27)",right,1548599,"(16, 27)","(24, 12)",17.0
2211,12-3-Omega-01-Jun-2019-1.csv,8.0,-41.0,"(22, 27)",right,1557015,"(16, 27)","(27, 25)",9.0
2212,12-7-Omega-02-Jul-2019-1.csv,8.0,39.0,"(22, 27)",right,1576164,"(19, 27)","(23, 30)",4.0
2213,12-8-Omega-02-Jul-2019-1.csv,8.0,59.0,"(22, 27)",right,1576725,"(16, 27)","(23, 12)",16.0
2214,12-2-Omega-02-Jun-2019-2.csv,8.0,34.0,"(22, 27)",right,1580578,"(16, 27)","(22, 18)",9.0
2215,12-3-Omega-03-Jun-2019-1.csv,8.0,25.0,"(22, 27)",right,1603557,"(16, 27)","(22, 7)",20.0
2216,12-5-Omega-03-Sep-2019-1.csv,9.0,4.0,"(22, 27)",right,1614968,"(16, 27)","(24, 12)",17.0
2217,12-4-Omega-04-Jul-2019-1.csv,9.0,-48.0,"(22, 27)",right,1623440,"(16, 27)","(25, 12)",18.0
2218,12-4-Omega-05-Aug-2019-1.csv,9.0,76.0,"(22, 27)",right,1643754,"(16, 27)","(21, 9)",19.0
2219,12-7-Omega-05-Jul-2019-1.csv,7.0,75.0,"(22, 27)",right,1657300,"(16, 27)","(22, 20)",7.0
2220,12-5-Omega-05-Sep-2019-1.csv,8.0,55.0,"(22, 27)",right,1668086,"(16, 27)","(23, 12)",16.0
2221,12-5-Omega-06-Aug-2019-1.csv,58.0,15.0,"(22, 27)",right,1679946,"(19, 27)","(23, 24)",4.0
